envio_id,pedido_id,fecha_envio,fecha_entrega_estimada,transportista,numero_seguimiento,costo_envio,estado_id,notas
258,2219,2023-07-27 21:42:18,2023-07-31 21:42:18,Correos,TRACK0258,19.74,4,Nota 258
259,467,2024-01-15 15:37:01,2024-01-24 15:37:01,DHL,TRACK0259,70.05,3,Nota 259
260,789,2025-02-01 04:52:09,2025-02-11 04:52:09,UPS,TRACK0260,35.92,1,Nota 260
261,1221,2024-09-11 03:02:57,2024-09-20 03:02:57,FedEx,TRACK0261,46.46,1,Nota 261
262,1544,2025-12-21 16:55:46,2025-12-22 16:55:46,DHL,TRACK0262,98.32,5,Nota 262
263,2198,2023-02-12 07:16:32,2023-02-18 07:16:32,UPS,TRACK0263,95.98,1,Nota 263
264,2114,2023-05-08 07:23:44,2023-05-18 07:23:44,FedEx,TRACK0264,46.65,5,Nota 264
265,2381,2024-03-18 16:49:32,2024-03-21 16:49:32,UPS,TRACK0265,15.7,3,Nota 265
266,1634,2024-05-23 12:33:25,2024-05-30 12:33:25,Correos,TRACK0266,78.37,4,Nota 266
267,538,2024-07-25 15:34:58,2024-08-03 15:34:58,Correos,TRACK0267,21.66,4,Nota 267
268,302,2025-08-17 18:24:58,2025-08-24 18:24:58,DHL,TRACK0268,90.14,4,Nota 268
269,891,2024-09-19 00:05:02,2024-09-26 00:05:02,FedEx,TRACK0269,96.49,2,Nota 269
270,2732,2024-09-02 23:50:23,2024-09-03 23:50:23,FedEx,TRACK0270,58.97,2,Nota 270
271,580,2025-11-06 12:40:21,2025-11-11 12:40:21,FedEx,TRACK0271,40.55,3,Nota 271
272,2503,2023-01-26 14:01:59,2023-02-02 14:01:59,DHL,TRACK0272,83.78,4,Nota 272
273,509,2023-03-17 02:53:09,2023-03-25 02:53:09,DHL,TRACK0273,40.93,1,Nota 273
274,192,2023-01-14 19:06:15,2023-01-18 19:06:15,DHL,TRACK0274,13.14,2,Nota 274
275,2334,2025-07-01 20:57:58,2025-07-11 20:57:58,UPS,TRACK0275,66.46,4,Nota 275
276,1253,2024-05-22 15:39:08,2024-05-29 15:39:08,UPS,TRACK0276,31.12,2,Nota 276
277,2617,2024-01-30 13:00:32,2024-02-06 13:00:32,Correos,TRACK0277,38.85,2,Nota 277
278,269,2025-06-10 12:52:22,2025-06-15 12:52:22,Correos,TRACK0278,40.07,2,Nota 278
279,969,2023-04-23 19:33:46,2023-04-28 19:33:46,DHL,TRACK0279,88.15,4,Nota 279
280,999,2023-04-07 23:41:36,2023-04-15 23:41:36,FedEx,TRACK0280,16.56,4,Nota 280
281,2229,2025-05-09 20:53:17,2025-05-18 20:53:17,DHL,TRACK0281,13.35,2,Nota 281
282,697,2023-10-12 00:29:41,2023-10-19 00:29:41,FedEx,TRACK0282,31.34,4,Nota 282
283,1399,2024-09-17 13:05:29,2024-09-24 13:05:29,UPS,TRACK0283,12.26,1,Nota 283
284,589,2024-12-23 21:51:53,2024-12-25 21:51:53,DHL,TRACK0284,69.69,4,Nota 284
285,2615,2025-04-23 11:47:23,2025-04-25 11:47:23,UPS,TRACK0285,64.16,1,Nota 285
286,2235,2024-11-24 07:17:05,2024-11-30 07:17:05,UPS,TRACK0286,20.91,5,Nota 286
287,1665,2024-10-22 18:29:14,2024-10-23 18:29:14,UPS,TRACK0287,8.76,1,Nota 287
288,2108,2025-02-19 03:00:04,2025-02-21 03:00:04,FedEx,TRACK0288,47.87,3,Nota 288
289,1458,2023-09-27 14:45:55,2023-10-05 14:45:55,FedEx,TRACK0289,14.65,4,Nota 289
290,2740,2025-12-26 21:59:47,2026-01-04 21:59:47,DHL,TRACK0290,55.17,4,Nota 290
291,904,2025-05-19 12:55:13,2025-05-22 12:55:13,Correos,TRACK0291,72.03,2,Nota 291
292,83,2024-02-22 19:16:02,2024-02-26 19:16:02,FedEx,TRACK0292,18.3,1,Nota 292
293,1154,2024-12-23 13:37:50,2024-12-28 13:37:50,FedEx,TRACK0293,24.77,5,Nota 293
294,2958,2025-09-27 15:22:02,2025-10-03 15:22:02,FedEx,TRACK0294,26.05,2,Nota 294
295,2336,2024-05-16 19:06:11,2024-05-19 19:06:11,Correos,TRACK0295,80.42,1,Nota 295
296,1349,2024-05-21 11:51:23,2024-05-26 11:51:23,DHL,TRACK0296,49.72,2,Nota 296
297,2573,2023-12-03 07:22:34,2023-12-08 07:22:34,DHL,TRACK0297,87.71,4,Nota 297
298,274,2023-11-04 01:36:13,2023-11-09 01:36:13,UPS,TRACK0298,97.92,5,Nota 298
299,1612,2025-01-04 16:47:42,2025-01-11 16:47:42,FedEx,TRACK0299,33.97,3,Nota 299
300,1240,2024-03-12 22:06:54,2024-03-16 22:06:54,FedEx,TRACK0300,30.71,5,Nota 300
301,703,2025-06-14 01:59:57,2025-06-18 01:59:57,Correos,TRACK0301,99.78,5,Nota 301
302,2076,2023-03-16 18:44:49,2023-03-21 18:44:49,DHL,TRACK0302,12.98,3,Nota 302
303,951,2025-12-13 10:52:44,2025-12-15 10:52:44,FedEx,TRACK0303,61.05,5,Nota 303
304,820,2023-10-07 14:05:22,2023-10-15 14:05:22,Correos,TRACK0304,22.87,4,Nota 304
305,678,2025-01-16 14:54:52,2025-01-19 14:54:52,Correos,TRACK0305,43.57,1,Nota 305
306,2791,2023-01-13 04:04:12,2023-01-18 04:04:12,UPS,TRACK0306,17.61,1,Nota 306
307,1618,2024-10-14 04:02:49,2024-10-24 04:02:49,DHL,TRACK0307,46.36,5,Nota 307
308,2836,2025-11-04 00:31:21,2025-11-12 00:31:21,UPS,TRACK0308,27.27,3,Nota 308
309,2596,2024-02-16 16:25:39,2024-02-18 16:25:39,UPS,TRACK0309,49.65,1,Nota 309
310,974,2024-06-20 09:31:06,2024-06-27 09:31:06,UPS,TRACK0310,55.69,2,Nota 310
311,2601,2024-06-17 10:42:18,2024-06-19 10:42:18,Correos,TRACK0311,71.99,2,Nota 311
312,1034,2023-01-14 22:53:58,2023-01-23 22:53:58,FedEx,TRACK0312,28.01,4,Nota 312
313,1612,2025-01-05 10:24:43,2025-01-13 10:24:43,Correos,TRACK0313,82.94,1,Nota 313
314,1825,2025-07-02 10:41:56,2025-07-12 10:41:56,Correos,TRACK0314,87.85,3,Nota 314
315,1693,2024-03-09 20:39:24,2024-03-16 20:39:24,UPS,TRACK0315,41.24,4,Nota 315
316,2547,2025-12-12 21:52:56,2025-12-13 21:52:56,FedEx,TRACK0316,45.25,3,Nota 316
317,2414,2024-08-22 03:11:08,2024-08-28 03:11:08,Correos,TRACK0317,91.23,4,Nota 317
318,688,2023-12-31 11:02:41,2024-01-06 11:02:41,Correos,TRACK0318,30.82,1,Nota 318
319,2404,2025-10-12 18:03:23,2025-10-16 18:03:23,DHL,TRACK0319,53.08,4,Nota 319
320,1073,2023-07-16 18:07:58,2023-07-18 18:07:58,UPS,TRACK0320,30.4,2,Nota 320
321,689,2024-09-03 03:28:18,2024-09-06 03:28:18,FedEx,TRACK0321,21.28,1,Nota 321
322,1581,2024-03-27 11:43:16,2024-04-01 11:43:16,UPS,TRACK0322,45.04,1,Nota 322
323,1574,2025-01-18 01:10:47,2025-01-22 01:10:47,DHL,TRACK0323,96.32,3,Nota 323
324,1575,2025-09-26 10:31:01,2025-09-30 10:31:01,FedEx,TRACK0324,98.26,5,Nota 324
325,755,2024-06-06 15:37:18,2024-06-07 15:37:18,DHL,TRACK0325,52.45,4,Nota 325
326,916,2024-04-18 06:09:57,2024-04-23 06:09:57,FedEx,TRACK0326,62.91,4,Nota 326
327,37,2024-02-15 16:43:58,2024-02-17 16:43:58,FedEx,TRACK0327,7.32,3,Nota 327
328,1947,2024-06-22 00:37:16,2024-06-28 00:37:16,DHL,TRACK0328,15.92,4,Nota 328
329,700,2023-03-24 09:01:41,2023-03-29 09:01:41,UPS,TRACK0329,63.55,1,Nota 329
330,2676,2024-01-23 00:35:54,2024-01-24 00:35:54,FedEx,TRACK0330,38.05,4,Nota 330
331,1708,2025-10-28 14:49:44,2025-11-06 14:49:44,FedEx,TRACK0331,48.07,2,Nota 331
332,2708,2024-09-10 17:13:29,2024-09-15 17:13:29,FedEx,TRACK0332,16.6,3,Nota 332
333,1872,2024-05-28 03:50:03,2024-05-30 03:50:03,DHL,TRACK0333,53.99,2,Nota 333
334,529,2025-08-10 11:33:29,2025-08-12 11:33:29,DHL,TRACK0334,56.45,2,Nota 334
335,548,2025-05-16 10:46:39,2025-05-20 10:46:39,Correos,TRACK0335,84.71,1,Nota 335
336,877,2023-10-15 01:53:16,2023-10-24 01:53:16,DHL,TRACK0336,80.51,4,Nota 336
337,2546,2023-03-14 02:59:18,2023-03-17 02:59:18,FedEx,TRACK0337,48.84,5,Nota 337
338,893,2023-12-20 09:32:33,2023-12-26 09:32:33,DHL,TRACK0338,42.22,2,Nota 338
339,2165,2023-05-25 06:02:09,2023-05-26 06:02:09,Correos,TRACK0339,5.99,3,Nota 339
340,1740,2023-07-14 06:12:43,2023-07-23 06:12:43,FedEx,TRACK0340,13.42,2,Nota 340
341,1426,2024-12-26 13:54:28,2025-01-02 13:54:28,Correos,TRACK0341,90.76,4,Nota 341
342,962,2025-09-04 10:09:33,2025-09-14 10:09:33,FedEx,TRACK0342,82.19,5,Nota 342
343,2407,2023-01-15 14:17:58,2023-01-16 14:17:58,UPS,TRACK0343,5.32,3,Nota 343
344,2815,2023-08-10 12:11:03,2023-08-14 12:11:03,UPS,TRACK0344,80.61,1,Nota 344
345,765,2023-07-01 08:40:04,2023-07-09 08:40:04,DHL,TRACK0345,49.85,2,Nota 345
346,1901,2025-10-29 18:34:58,2025-10-31 18:34:58,Correos,TRACK0346,66.58,2,Nota 346
347,1840,2024-03-26 22:56:12,2024-03-27 22:56:12,UPS,TRACK0347,50.1,2,Nota 347
348,2405,2023-09-02 05:40:56,2023-09-06 05:40:56,UPS,TRACK0348,28.6,2,Nota 348
349,2946,2025-10-02 14:05:12,2025-10-10 14:05:12,UPS,TRACK0349,35.76,2,Nota 349
350,2022,2025-04-20 07:00:24,2025-04-21 07:00:24,UPS,TRACK0350,33.8,4,Nota 350
351,1996,2025-08-20 13:32:28,2025-08-25 13:32:28,FedEx,TRACK0351,6.55,5,Nota 351
352,1912,2025-09-18 21:06:18,2025-09-21 21:06:18,DHL,TRACK0352,74.18,4,Nota 352
353,1280,2024-03-17 08:30:40,2024-03-19 08:30:40,Correos,TRACK0353,26.12,3,Nota 353
354,88,2024-09-23 23:19:51,2024-09-29 23:19:51,FedEx,TRACK0354,68.42,5,Nota 354
355,1282,2024-03-02 07:58:43,2024-03-07 07:58:43,FedEx,TRACK0355,49.93,1,Nota 355
356,439,2025-03-28 12:57:09,2025-04-04 12:57:09,Correos,TRACK0356,8.08,3,Nota 356
357,1959,2025-08-11 18:52:57,2025-08-15 18:52:57,UPS,TRACK0357,30.24,5,Nota 357
358,2881,2025-11-04 09:12:12,2025-11-08 09:12:12,DHL,TRACK0358,26.69,5,Nota 358
359,283,2023-03-18 20:20:26,2023-03-27 20:20:26,Correos,TRACK0359,17.38,2,Nota 359
360,1022,2023-05-17 06:37:41,2023-05-26 06:37:41,DHL,TRACK0360,23.26,3,Nota 360
361,686,2023-07-25 08:48:14,2023-08-02 08:48:14,UPS,TRACK0361,75.0,3,Nota 361
362,2910,2024-02-25 20:39:41,2024-03-06 20:39:41,DHL,TRACK0362,8.57,5,Nota 362
363,2291,2023-02-02 13:18:23,2023-02-09 13:18:23,Correos,TRACK0363,8.18,2,Nota 363
364,622,2025-05-19 20:51:18,2025-05-25 20:51:18,FedEx,TRACK0364,29.01,2,Nota 364
365,299,2024-10-28 11:39:36,2024-11-02 11:39:36,UPS,TRACK0365,11.99,1,Nota 365
366,1653,2025-03-12 02:52:59,2025-03-14 02:52:59,Correos,TRACK0366,19.18,4,Nota 366
367,2289,2025-05-18 11:19:14,2025-05-19 11:19:14,FedEx,TRACK0367,49.0,1,Nota 367
368,474,2023-01-11 09:43:27,2023-01-14 09:43:27,DHL,TRACK0368,92.03,1,Nota 368
369,441,2025-01-24 02:04:20,2025-02-01 02:04:20,Correos,TRACK0369,90.06,3,Nota 369
370,1792,2025-09-30 17:36:01,2025-10-08 17:36:01,Correos,TRACK0370,61.42,1,Nota 370
371,2600,2025-11-06 02:11:22,2025-11-15 02:11:22,Correos,TRACK0371,53.16,5,Nota 371
372,2250,2023-04-14 21:15:28,2023-04-19 21:15:28,Correos,TRACK0372,13.88,4,Nota 372
373,1747,2024-08-31 19:50:02,2024-09-07 19:50:02,FedEx,TRACK0373,66.85,5,Nota 373
374,914,2023-02-09 07:00:26,2023-02-10 07:00:26,DHL,TRACK0374,21.0,3,Nota 374
375,843,2024-08-29 03:07:38,2024-08-31 03:07:38,DHL,TRACK0375,18.92,3,Nota 375
376,2082,2023-11-29 06:53:02,2023-12-03 06:53:02,DHL,TRACK0376,93.15,4,Nota 376
377,2289,2025-03-08 07:59:39,2025-03-17 07:59:39,FedEx,TRACK0377,25.05,3,Nota 377
378,739,2023-12-29 09:07:57,2024-01-03 09:07:57,Correos,TRACK0378,55.22,1,Nota 378
379,1524,2023-05-27 04:39:36,2023-06-01 04:39:36,FedEx,TRACK0379,7.82,5,Nota 379
380,2869,2024-08-25 20:42:43,2024-08-29 20:42:43,FedEx,TRACK0380,27.97,4,Nota 380
381,826,2024-11-09 07:06:46,2024-11-10 07:06:46,FedEx,TRACK0381,87.91,3,Nota 381
382,2743,2025-10-16 20:51:05,2025-10-18 20:51:05,UPS,TRACK0382,17.41,4,Nota 382
383,701,2023-08-28 22:36:02,2023-08-30 22:36:02,FedEx,TRACK0383,42.71,5,Nota 383
384,815,2023-04-04 10:49:06,2023-04-07 10:49:06,FedEx,TRACK0384,70.86,3,Nota 384
385,1567,2024-11-14 16:34:31,2024-11-20 16:34:31,Correos,TRACK0385,46.29,2,Nota 385
386,285,2024-03-07 11:40:15,2024-03-16 11:40:15,Correos,TRACK0386,94.33,2,Nota 386
387,2702,2024-03-04 21:04:41,2024-03-09 21:04:41,DHL,TRACK0387,52.85,4,Nota 387
388,2892,2024-11-06 04:39:59,2024-11-15 04:39:59,DHL,TRACK0388,44.68,2,Nota 388
389,435,2024-09-28 13:08:20,2024-10-01 13:08:20,FedEx,TRACK0389,74.06,3,Nota 389
390,211,2024-04-10 23:52:54,2024-04-14 23:52:54,Correos,TRACK0390,64.92,5,Nota 390
391,2850,2025-08-06 19:11:20,2025-08-10 19:11:20,Correos,TRACK0391,63.13,2,Nota 391
392,1308,2024-03-16 21:16:47,2024-03-26 21:16:47,Correos,TRACK0392,36.3,4,Nota 392
393,1445,2024-12-20 10:47:08,2024-12-22 10:47:08,DHL,TRACK0393,69.11,4,Nota 393
394,309,2025-11-07 07:07:36,2025-11-08 07:07:36,Correos,TRACK0394,39.11,1,Nota 394
395,589,2023-06-22 22:09:59,2023-06-25 22:09:59,Correos,TRACK0395,64.28,2,Nota 395
396,421,2023-01-03 01:17:49,2023-01-13 01:17:49,FedEx,TRACK0396,33.17,4,Nota 396
397,1877,2024-07-28 05:32:36,2024-07-29 05:32:36,UPS,TRACK0397,35.77,4,Nota 397
398,635,2024-02-27 23:50:59,2024-03-02 23:50:59,FedEx,TRACK0398,52.65,1,Nota 398
399,2602,2023-06-20 17:33:49,2023-06-23 17:33:49,UPS,TRACK0399,87.69,3,Nota 399
400,1192,2024-12-31 01:43:06,2025-01-02 01:43:06,DHL,TRACK0400,56.48,5,Nota 400
401,2528,2024-07-16 15:33:50,2024-07-26 15:33:50,FedEx,TRACK0401,61.24,4,Nota 401
402,2719,2024-07-12 21:57:18,2024-07-13 21:57:18,Correos,TRACK0402,23.13,4,Nota 402
403,1282,2024-01-04 01:06:38,2024-01-11 01:06:38,DHL,TRACK0403,95.69,5,Nota 403
404,1722,2025-08-08 16:02:01,2025-08-17 16:02:01,FedEx,TRACK0404,35.22,3,Nota 404
405,2265,2025-01-06 12:54:11,2025-01-10 12:54:11,Correos,TRACK0405,35.67,2,Nota 405
406,1109,2023-03-26 21:44:38,2023-04-05 21:44:38,DHL,TRACK0406,44.49,5,Nota 406
407,2323,2023-10-20 18:24:11,2023-10-22 18:24:11,DHL,TRACK0407,14.84,1,Nota 407
408,661,2025-11-09 06:39:28,2025-11-19 06:39:28,DHL,TRACK0408,51.55,5,Nota 408
409,1938,2025-03-27 11:28:18,2025-04-05 11:28:18,Correos,TRACK0409,26.16,5,Nota 409
410,2757,2024-06-26 18:30:32,2024-07-04 18:30:32,DHL,TRACK0410,85.29,3,Nota 410
411,720,2024-04-13 03:44:36,2024-04-14 03:44:36,FedEx,TRACK0411,63.94,2,Nota 411
412,1075,2023-04-14 20:16:58,2023-04-16 20:16:58,UPS,TRACK0412,35.11,2,Nota 412
413,622,2023-04-20 02:13:14,2023-04-29 02:13:14,UPS,TRACK0413,53.59,4,Nota 413
414,551,2025-08-27 16:39:41,2025-09-03 16:39:41,Correos,TRACK0414,64.99,2,Nota 414
415,2335,2024-06-02 12:18:40,2024-06-12 12:18:40,UPS,TRACK0415,98.06,4,Nota 415
416,374,2025-05-06 12:11:57,2025-05-15 12:11:57,Correos,TRACK0416,75.17,1,Nota 416
417,1514,2023-02-12 15:34:57,2023-02-15 15:34:57,Correos,TRACK0417,20.27,4,Nota 417
418,2470,2024-12-09 08:19:40,2024-12-10 08:19:40,DHL,TRACK0418,44.25,1,Nota 418
419,2125,2023-03-25 15:27:26,2023-03-26 15:27:26,Correos,TRACK0419,59.97,5,Nota 419
420,1371,2023-11-30 08:52:23,2023-12-02 08:52:23,DHL,TRACK0420,81.31,2,Nota 420
421,246,2024-08-20 04:22:46,2024-08-24 04:22:46,Correos,TRACK0421,75.45,1,Nota 421
422,2327,2023-12-25 07:14:31,2023-12-27 07:14:31,FedEx,TRACK0422,82.93,5,Nota 422
423,2444,2025-11-25 02:11:58,2025-12-04 02:11:58,DHL,TRACK0423,82.3,5,Nota 423
424,1035,2023-06-25 13:18:56,2023-06-29 13:18:56,UPS,TRACK0424,41.26,4,Nota 424
425,377,2024-12-30 22:21:17,2024-12-31 22:21:17,FedEx,TRACK0425,83.33,3,Nota 425
426,36,2023-04-24 17:33:33,2023-05-04 17:33:33,FedEx,TRACK0426,23.36,5,Nota 426
427,902,2025-05-25 21:31:17,2025-05-27 21:31:17,UPS,TRACK0427,50.62,3,Nota 427
428,462,2024-08-20 14:36:07,2024-08-22 14:36:07,FedEx,TRACK0428,98.77,4,Nota 428
429,1789,2024-05-08 00:33:36,2024-05-17 00:33:36,Correos,TRACK0429,50.77,1,Nota 429
430,2220,2023-09-03 16:50:24,2023-09-05 16:50:24,Correos,TRACK0430,19.5,1,Nota 430
431,495,2023-04-03 05:16:47,2023-04-05 05:16:47,Correos,TRACK0431,37.73,2,Nota 431
432,2031,2024-12-04 09:39:47,2024-12-14 09:39:47,UPS,TRACK0432,20.38,1,Nota 432
433,1916,2025-12-05 03:16:57,2025-12-13 03:16:57,FedEx,TRACK0433,82.41,1,Nota 433
434,2431,2024-06-02 09:04:18,2024-06-09 09:04:18,UPS,TRACK0434,48.22,4,Nota 434
435,2617,2023-03-27 13:35:53,2023-04-04 13:35:53,DHL,TRACK0435,23.23,5,Nota 435
436,994,2023-01-13 08:48:44,2023-01-17 08:48:44,DHL,TRACK0436,77.77,3,Nota 436
437,1033,2023-07-31 13:45:30,2023-08-06 13:45:30,UPS,TRACK0437,90.96,1,Nota 437
438,1163,2025-01-06 08:32:48,2025-01-09 08:32:48,UPS,TRACK0438,19.05,2,Nota 438
439,2510,2024-04-15 14:22:09,2024-04-19 14:22:09,FedEx,TRACK0439,53.08,1,Nota 439
440,1232,2025-02-14 17:08:45,2025-02-15 17:08:45,UPS,TRACK0440,46.8,4,Nota 440
441,319,2025-05-24 01:39:00,2025-05-30 01:39:00,Correos,TRACK0441,40.94,3,Nota 441
442,1558,2025-08-01 07:40:37,2025-08-06 07:40:37,DHL,TRACK0442,15.56,1,Nota 442
443,2447,2023-01-02 21:00:45,2023-01-06 21:00:45,Correos,TRACK0443,41.96,1,Nota 443
444,278,2025-05-29 22:36:28,2025-06-07 22:36:28,UPS,TRACK0444,87.31,1,Nota 444
445,1210,2023-08-15 11:32:24,2023-08-23 11:32:24,FedEx,TRACK0445,19.75,5,Nota 445
446,198,2025-08-21 09:00:20,2025-08-26 09:00:20,UPS,TRACK0446,68.31,4,Nota 446
447,2359,2023-03-24 01:39:49,2023-03-28 01:39:49,UPS,TRACK0447,40.11,1,Nota 447
448,62,2023-01-05 23:35:06,2023-01-10 23:35:06,DHL,TRACK0448,19.82,5,Nota 448
449,1931,2023-02-17 20:22:30,2023-02-27 20:22:30,DHL,TRACK0449,87.16,1,Nota 449
450,2472,2024-07-03 22:44:07,2024-07-04 22:44:07,Correos,TRACK0450,37.15,1,Nota 450
451,198,2024-02-25 03:20:18,2024-03-01 03:20:18,DHL,TRACK0451,25.51,4,Nota 451
452,2440,2023-08-10 18:26:40,2023-08-12 18:26:40,UPS,TRACK0452,80.31,1,Nota 452
453,1196,2025-10-22 07:36:55,2025-10-24 07:36:55,DHL,TRACK0453,93.05,5,Nota 453
454,2433,2025-08-23 19:43:33,2025-09-02 19:43:33,DHL,TRACK0454,47.66,5,Nota 454
455,460,2024-01-15 06:53:47,2024-01-21 06:53:47,FedEx,TRACK0455,56.13,4,Nota 455
456,2838,2025-06-28 15:42:42,2025-07-08 15:42:42,Correos,TRACK0456,14.04,1,Nota 456
457,658,2023-01-04 11:22:55,2023-01-11 11:22:55,UPS,TRACK0457,24.05,2,Nota 457
458,746,2023-11-01 21:48:50,2023-11-04 21:48:50,DHL,TRACK0458,65.93,1,Nota 458
459,232,2024-05-12 10:43:27,2024-05-13 10:43:27,UPS,TRACK0459,12.78,4,Nota 459
460,875,2025-03-15 21:33:45,2025-03-24 21:33:45,UPS,TRACK0460,29.29,2,Nota 460
461,93,2024-09-05 03:06:37,2024-09-07 03:06:37,DHL,TRACK0461,95.0,3,Nota 461
462,2670,2025-01-23 02:31:29,2025-01-25 02:31:29,FedEx,TRACK0462,18.15,4,Nota 462
463,445,2023-06-26 11:58:12,2023-07-04 11:58:12,UPS,TRACK0463,37.43,2,Nota 463
464,515,2025-03-02 01:27:57,2025-03-08 01:27:57,Correos,TRACK0464,51.87,1,Nota 464
465,1126,2023-09-26 12:08:47,2023-10-05 12:08:47,UPS,TRACK0465,96.13,3,Nota 465
466,1829,2025-12-25 03:37:42,2025-12-28 03:37:42,FedEx,TRACK0466,68.59,2,Nota 466
467,2862,2024-10-11 07:03:56,2024-10-12 07:03:56,Correos,TRACK0467,79.3,3,Nota 467
468,76,2025-03-20 01:36:45,2025-03-22 01:36:45,UPS,TRACK0468,5.97,3,Nota 468
469,291,2024-08-06 20:24:15,2024-08-11 20:24:15,FedEx,TRACK0469,30.26,1,Nota 469
470,2548,2023-01-03 06:35:59,2023-01-08 06:35:59,Correos,TRACK0470,82.61,2,Nota 470
471,2188,2025-05-29 04:49:50,2025-06-07 04:49:50,Correos,TRACK0471,58.84,2,Nota 471
472,2316,2023-01-21 02:58:03,2023-01-31 02:58:03,FedEx,TRACK0472,57.35,2,Nota 472
473,1879,2023-08-28 12:11:32,2023-09-07 12:11:32,Correos,TRACK0473,57.81,2,Nota 473
474,2740,2023-10-14 06:39:05,2023-10-23 06:39:05,Correos,TRACK0474,99.97,1,Nota 474
475,1912,2023-06-05 06:28:03,2023-06-15 06:28:03,DHL,TRACK0475,31.19,5,Nota 475
476,1483,2025-10-26 16:16:00,2025-10-31 16:16:00,UPS,TRACK0476,38.73,4,Nota 476
477,486,2023-06-04 20:17:38,2023-06-14 20:17:38,Correos,TRACK0477,38.54,4,Nota 477
478,2403,2023-03-26 05:18:54,2023-04-04 05:18:54,DHL,TRACK0478,78.08,1,Nota 478
479,2990,2025-07-09 08:30:44,2025-07-14 08:30:44,UPS,TRACK0479,54.79,2,Nota 479
480,2359,2023-06-09 11:43:45,2023-06-13 11:43:45,FedEx,TRACK0480,57.48,1,Nota 480
481,944,2025-02-15 09:52:52,2025-02-21 09:52:52,Correos,TRACK0481,41.74,4,Nota 481
482,1453,2024-07-21 22:57:25,2024-07-26 22:57:25,FedEx,TRACK0482,38.87,4,Nota 482
483,1316,2025-03-23 07:39:37,2025-03-28 07:39:37,DHL,TRACK0483,10.51,4,Nota 483
484,1639,2023-09-18 17:13:15,2023-09-28 17:13:15,FedEx,TRACK0484,10.37,1,Nota 484
485,2947,2024-02-14 17:13:35,2024-02-21 17:13:35,DHL,TRACK0485,58.08,2,Nota 485
486,216,2023-02-26 12:39:53,2023-03-04 12:39:53,Correos,TRACK0486,68.42,1,Nota 486
487,19,2023-03-24 19:31:34,2023-03-26 19:31:34,FedEx,TRACK0487,50.45,3,Nota 487
488,2596,2024-12-23 13:54:25,2024-12-28 13:54:25,UPS,TRACK0488,51.51,4,Nota 488
489,1776,2024-01-17 19:11:46,2024-01-18 19:11:46,FedEx,TRACK0489,12.14,2,Nota 489
490,879,2025-06-28 03:05:54,2025-07-06 03:05:54,DHL,TRACK0490,87.27,2,Nota 490
491,522,2025-09-27 02:33:42,2025-10-06 02:33:42,FedEx,TRACK0491,56.96,5,Nota 491
492,302,2024-09-11 08:40:42,2024-09-17 08:40:42,FedEx,TRACK0492,42.14,1,Nota 492
493,553,2024-08-03 13:08:12,2024-08-08 13:08:12,FedEx,TRACK0493,79.64,2,Nota 493
494,2570,2023-10-11 19:32:32,2023-10-16 19:32:32,DHL,TRACK0494,28.24,2,Nota 494
495,1266,2025-01-13 23:28:43,2025-01-23 23:28:43,Correos,TRACK0495,13.81,3,Nota 495
496,1439,2025-11-03 22:34:16,2025-11-10 22:34:16,UPS,TRACK0496,20.41,1,Nota 496
497,191,2023-01-05 16:30:57,2023-01-06 16:30:57,FedEx,TRACK0497,6.53,4,Nota 497
498,826,2023-12-04 09:39:28,2023-12-07 09:39:28,Correos,TRACK0498,55.76,3,Nota 498
499,2071,2024-05-07 04:47:17,2024-05-09 04:47:17,FedEx,TRACK0499,9.69,4,Nota 499
500,735,2023-07-03 15:41:30,2023-07-12 15:41:30,DHL,TRACK0500,5.82,5,Nota 500
501,25,2024-08-06 17:47:56,2024-08-09 17:47:56,DHL,TRACK0501,81.42,2,Nota 501
502,1461,2023-06-17 17:47:45,2023-06-22 17:47:45,FedEx,TRACK0502,71.61,4,Nota 502
503,833,2024-07-17 07:57:06,2024-07-24 07:57:06,DHL,TRACK0503,24.27,5,Nota 503
504,353,2024-11-03 09:58:06,2024-11-04 09:58:06,FedEx,TRACK0504,14.77,3,Nota 504
505,2053,2025-08-14 15:53:33,2025-08-24 15:53:33,UPS,TRACK0505,70.98,3,Nota 505
506,2674,2025-03-18 16:00:45,2025-03-19 16:00:45,FedEx,TRACK0506,32.0,1,Nota 506
507,835,2025-04-09 23:49:41,2025-04-11 23:49:41,Correos,TRACK0507,17.42,1,Nota 507
508,2592,2025-10-18 17:15:39,2025-10-28 17:15:39,Correos,TRACK0508,71.39,5,Nota 508
509,348,2025-09-18 23:25:06,2025-09-28 23:25:06,FedEx,TRACK0509,68.44,3,Nota 509
510,607,2023-01-03 18:26:29,2023-01-05 18:26:29,DHL,TRACK0510,67.05,3,Nota 510
511,1520,2023-05-15 02:28:52,2023-05-17 02:28:52,FedEx,TRACK0511,64.99,3,Nota 511
512,894,2023-10-21 09:02:07,2023-10-26 09:02:07,Correos,TRACK0512,68.58,3,Nota 512
513,643,2023-03-10 04:03:55,2023-03-14 04:03:55,FedEx,TRACK0513,91.18,5,Nota 513
514,2334,2023-01-13 12:29:52,2023-01-19 12:29:52,DHL,TRACK0514,88.45,2,Nota 514
515,2859,2024-02-12 11:46:54,2024-02-14 11:46:54,DHL,TRACK0515,19.36,2,Nota 515
